transaction_id,city,date,card_type,exp_type,gender,amount
10213,Greater Mumbai,2014-03-06,Gold,Entertainment,M,38624.0
10214,Delhi,2014-08-07,Gold,Entertainment,F,36465.0
10215,Ahmedabad,2014-08-30,Silver,Food,M,72999.0
10216,Bengaluru,2014-06-17,Signature,Grocery,F,131784.0
10217,Delhi,2014-01-17,Gold,Bills,F,268355.0
10218,Ahmedabad,2015-03-07,Signature,Bills,M,38461.0
10219,Greater Mumbai,2015-02-09,Signature,Fuel,F,45881.0
10220,Delhi,2014-02-10,Silver,Food,F,65708.0
10221,Greater Mumbai,2015-02-08,Platinum,Bills,F,207816.0
10222,Greater Mumbai,2013-12-25,Silver,Food,M,181693.0
10223,Greater Mumbai,2014-02-01,Platinum,Fuel,M,254824.0
10224,Greater Mumbai,2014-05-23,Signature,Grocery,F,10371.0
10225,Ahmedabad,2013-12-23,Signature,Food,M,268732.0
10226,Greater Mumbai,2015-05-15,Platinum,Food,M,66360.0
10227,Bengaluru,2014-08-02,Silver,Entertainment,F,193171.0
10228,Delhi,2015-05-17,Platinum,Grocery,M,137032.0
10229,Delhi,2014-12-03,Silver,Entertainment,F,3287.0
10230,Greater Mumbai,2014-07-12,Silver,Fuel,F,62781.0
10231,Delhi,2015-01-01,Gold,Food,M,157804.0
10232,Greater Mumbai,2014-01-03,Gold,Fuel,F,188442.0
10233,Greater Mumbai,2015-02-12,Silver,Grocery,F,197611.0
10234,Bengaluru,2014-02-06,Silver,Fuel,F,252606.0
10235,Delhi,2014-03-03,Platinum,Grocery,M,282917.0
10236,Bengaluru,2015-02-10,Signature,Entertainment,F,27793.0
10237,Ahmedabad,2015-03-10,Gold,Food,F,259027.0
10238,Delhi,2014-08-22,Silver,Entertainment,F,82275.0
10239,Bengaluru,2015-05-18,Platinum,Entertainment,F,148425.0
10240,Bengaluru,2015-03-25,Gold,Grocery,F,171468.0
10241,Delhi,2015-01-09,Signature,Fuel,M,11488.0
10242,Delhi,2013-10-04,Silver,Fuel,F,52179.0
10243,Ahmedabad,2015-05-20,Silver,Entertainment,F,266801.0
10244,Bengaluru,2014-05-26,Signature,Bills,F,172236.0
10245,Delhi,2014-12-13,Gold,Food,M,29055.0
10246,Delhi,2014-09-22,Gold,Food,F,2581.0
10247,Delhi,2014-02-03,Gold,Grocery,M,142249.0
10248,Delhi,2014-05-26,Signature,Food,F,294454.0
10249,Delhi,2014-08-12,Silver,Bills,M,130726.0
10250,Delhi,2014-01-13,Silver,Grocery,M,88144.0
10251,Ahmedabad,2015-05-04,Signature,Fuel,F,137079.0
10252,Greater Mumbai,2014-05-20,Gold,Food,F,131581.0
10253,Ahmedabad,2014-05-23,Silver,Fuel,M,128063.0
10254,Bengaluru,2014-08-01,Gold,Entertainment,F,62404.0
10255,Bengaluru,2014-11-23,Silver,Grocery,F,118354.0
10256,Delhi,2014-04-14,Signature,Grocery,M,68751.0
10257,Bengaluru,2013-12-14,Gold,Entertainment,M,137069.0
10258,Delhi,2014-04-21,Silver,Food,F,202214.0
10259,Delhi,2014-11-23,Gold,Grocery,F,142431.0
10260,Greater Mumbai,2015-05-23,Platinum,Grocery,F,20841.0
10261,Bengaluru,2014-07-31,Signature,Entertainment,M,212854.0
10262,Ahmedabad,2014-10-10,Silver,Entertainment,M,112104.0
10263,Ahmedabad,2014-09-30,Signature,Fuel,M,211567.0
10264,Greater Mumbai,2013-11-01,Gold,Food,F,29867.0
10265,Delhi,2015-01-20,Signature,Grocery,F,270176.0
10266,Bengaluru,2014-07-04,Silver,Grocery,M,215205.0
10267,Ahmedabad,2015-03-29,Silver,Entertainment,F,230608.0
10268,Ahmedabad,2015-04-02,Gold,Food,F,21907.0
10269,Ahmedabad,2014-09-03,Silver,Bills,M,275253.0
10270,Ahmedabad,2014-07-01,Silver,Fuel,M,158036.0
10271,Delhi,2014-03-25,Gold,Fuel,M,289166.0
10272,Bengaluru,2014-10-07,Gold,Entertainment,F,223018.0
10273,Delhi,2014-07-01,Platinum,Entertainment,F,168732.0
10274,Ahmedabad,2014-03-27,Silver,Entertainment,F,16672.0
10275,Delhi,2015-01-12,Silver,Fuel,M,6416.0
10276,Ahmedabad,2014-03-19,Silver,Entertainment,M,255820.0
10277,Ahmedabad,2015-03-01,Gold,Food,M,263963.0
10278,Greater Mumbai,2014-05-06,Silver,Grocery,F,291162.0
10279,Ahmedabad,2013-11-23,Signature,Fuel,M,220304.0
10280,Greater Mumbai,2014-06-22,Gold,Entertainment,M,228050.0
10281,Bengaluru,2014-04-22,Silver,Grocery,F,221372.0
10282,Ahmedabad,2014-11-21,Silver,Grocery,F,106011.0
10283,Bengaluru,2014-01-12,Platinum,Bills,M,93661.0
10284,Delhi,2014-04-16,Platinum,Entertainment,M,67198.0
10285,Bengaluru,2014-04-12,Platinum,Fuel,F,66130.0
10286,Ahmedabad,2014-03-17,Platinum,Entertainment,M,89335.0
10287,Delhi,2014-11-14,Signature,Fuel,F,55987.0
10288,Greater Mumbai,2014-08-05,Gold,Food,M,32624.0
10289,Ahmedabad,2014-05-25,Platinum,Grocery,F,206906.0
10290,Ahmedabad,2014-06-21,Platinum,Food,M,1364.0
10291,Ahmedabad,2014-11-29,Gold,Fuel,M,256485.0
10292,Bengaluru,2015-03-06,Platinum,Grocery,F,129950.0
10293,Greater Mumbai,2015-03-25,Platinum,Entertainment,M,229974.0
10294,Bengaluru,2014-07-08,Gold,Entertainment,F,106766.0
10295,Ahmedabad,2014-03-12,Silver,Fuel,F,32900.0
10296,Bengaluru,2014-05-05,Gold,Food,F,238404.0
10297,Ahmedabad,2014-08-24,Gold,Bills,M,235760.0
10298,Ahmedabad,2014-07-06,Silver,Food,M,103762.0
10299,Bengaluru,2013-12-21,Signature,Fuel,M,217234.0
10300,Ahmedabad,2014-03-16,Silver,Entertainment,F,79809.0
10301,Ahmedabad,2015-05-23,Gold,Bills,F,80501.0
10302,Greater Mumbai,2013-10-15,Signature,Grocery,M,39975.0
10303,Delhi,2014-05-24,Signature,Food,M,230731.0
10304,Ahmedabad,2014-09-13,Gold,Food,M,83682.0
10305,Bengaluru,2014-07-12,Silver,Bills,M,255449.0
10306,Greater Mumbai,2014-06-15,Gold,Grocery,M,75745.0
10307,Bengaluru,2014-11-01,Signature,Bills,F,256199.0
10308,Delhi,2014-06-07,Signature,Grocery,F,51617.0
10309,Greater Mumbai,2014-01-30,Silver,Entertainment,F,78671.0
10310,Greater Mumbai,2015-01-28,Platinum,Grocery,F,165589.0
10311,Ahmedabad,2014-07-05,Gold,Fuel,F,27929.0
10312,Delhi,2014-02-05,Gold,Bills,F,110025.0
10313,Delhi,2014-04-15,Signature,Entertainment,M,76512.0
10314,Bengaluru,2014-10-19,Silver,Entertainment,M,214971.0
10315,Ahmedabad,2015-04-07,Gold,Food,M,83819.0
10316,Delhi,2014-04-28,Silver,Food,M,296767.0
10317,Ahmedabad,2013-10-22,Signature,Grocery,F,148558.0
10318,Greater Mumbai,2014-11-02,Silver,Grocery,F,285022.0
10319,Ahmedabad,2014-08-17,Signature,Food,F,109286.0
10320,Delhi,2014-01-26,Silver,Food,M,217679.0
10321,Greater Mumbai,2015-02-10,Platinum,Food,F,194336.0
10322,Bengaluru,2014-01-08,Silver,Entertainment,F,261402.0
10323,Greater Mumbai,2014-05-25,Gold,Food,M,162827.0
10324,Bengaluru,2014-06-12,Silver,Fuel,M,248720.0
10325,Greater Mumbai,2015-01-18,Signature,Entertainment,M,158834.0
10326,Delhi,2013-12-24,Platinum,Food,F,278708.0
10327,Ahmedabad,2015-04-19,Platinum,Bills,F,151208.0
10328,Bengaluru,2014-09-29,Signature,Entertainment,M,91421.0
10329,Bengaluru,2014-08-19,Gold,Entertainment,M,76857.0
10330,Bengaluru,2013-12-12,Signature,Fuel,F,94221.0
10331,Greater Mumbai,2013-10-06,Signature,Entertainment,F,283090.0
10332,Greater Mumbai,2014-12-12,Silver,Grocery,M,19890.0
10333,Delhi,2013-11-09,Signature,Fuel,F,131009.0
10334,Ahmedabad,2015-05-15,Gold,Grocery,M,2562.0
10335,Ahmedabad,2014-04-18,Platinum,Bills,M,40613.0
10336,Greater Mumbai,2015-02-26,Silver,Food,M,182506.0
10337,Bengaluru,2015-05-14,Signature,Grocery,F,160400.0
10338,Greater Mumbai,2014-11-28,Silver,Entertainment,F,266492.0
10339,Ahmedabad,2014-01-31,Gold,Fuel,M,137395.0
10340,Ahmedabad,2014-09-02,Silver,Grocery,M,175239.0
10341,Delhi,2013-12-21,Silver,Fuel,M,269746.0
10342,Ahmedabad,2014-12-17,Platinum,Food,M,126782.0
10343,Greater Mumbai,2014-01-11,Silver,Entertainment,F,223599.0
10344,Ahmedabad,2014-08-11,Gold,Entertainment,F,149276.0
10345,Greater Mumbai,2014-10-31,Platinum,Food,M,15520.0
10346,Delhi,2014-08-03,Silver,Entertainment,M,118795.0
10347,Delhi,2013-12-21,Signature,Grocery,F,169959.0
10348,Bengaluru,2015-02-01,Gold,Bills,M,255679.0
10349,Bengaluru,2014-02-28,Gold,Food,M,87142.0
10350,Greater Mumbai,2014-07-10,Silver,Bills,M,223299.0
10351,Bengaluru,2015-01-22,Signature,Entertainment,F,94789.0
10352,Ahmedabad,2014-05-29,Signature,Food,F,104318.0
10353,Ahmedabad,2014-01-21,Platinum,Fuel,F,173003.0
10354,Ahmedabad,2014-08-07,Silver,Bills,F,275531.0
10355,Bengaluru,2015-03-21,Silver,Food,M,224303.0
10356,Bengaluru,2014-01-12,Gold,Food,M,50529.0
10357,Bengaluru,2014-01-02,Gold,Food,F,179642.0
10358,Greater Mumbai,2014-06-08,Gold,Grocery,F,139938.0
10359,Greater Mumbai,2014-01-02,Platinum,Food,F,232304.0
10360,Greater Mumbai,2014-08-25,Platinum,Food,F,179209.0
10361,Bengaluru,2014-09-07,Silver,Food,F,283902.0
10362,Delhi,2013-10-04,Silver,Food,M,210174.0
10363,Delhi,2015-05-07,Gold,Entertainment,M,114386.0
10364,Greater Mumbai,2014-09-28,Signature,Bills,F,237791.0
10365,Ahmedabad,2014-11-29,Silver,Food,F,83726.0
10366,Bengaluru,2014-12-22,Gold,Bills,F,202980.0
10367,Bengaluru,2014-05-19,Gold,Entertainment,F,289412.0
10368,Ahmedabad,2014-04-04,Platinum,Grocery,F,24712.0
10369,Ahmedabad,2015-03-16,Platinum,Fuel,M,17609.0
10370,Delhi,2015-03-31,Silver,Food,F,72486.0
10371,Greater Mumbai,2014-11-26,Gold,Food,M,16632.0
10372,Delhi,2014-07-18,Silver,Fuel,M,132617.0
10373,Ahmedabad,2014-12-03,Platinum,Grocery,M,132176.0
10374,Bengaluru,2014-09-23,Silver,Fuel,F,102188.0
10375,Bengaluru,2014-12-01,Silver,Fuel,F,90064.0
10376,Greater Mumbai,2013-10-13,Silver,Food,F,238084.0
10377,Ahmedabad,2015-05-04,Signature,Food,M,93997.0
10378,Delhi,2014-01-04,Signature,Bills,M,28654.0
10379,Bengaluru,2014-02-23,Signature,Bills,M,160641.0
10380,Greater Mumbai,2013-10-31,Platinum,Fuel,F,77121.0
10381,Ahmedabad,2014-07-21,Gold,Grocery,M,215604.0
10382,Bengaluru,2014-11-16,Platinum,Grocery,F,47067.0
10383,Ahmedabad,2014-05-02,Platinum,Grocery,M,186078.0
10384,Greater Mumbai,2014-06-12,Silver,Fuel,F,59053.0
10385,Delhi,2015-03-18,Silver,Fuel,F,284354.0
10386,Delhi,2013-10-09,Platinum,Food,M,273629.0
10387,Bengaluru,2013-12-24,Silver,Food,M,74243.0
10388,Delhi,2014-12-27,Silver,Bills,F,175473.0
10389,Bengaluru,2014-08-30,Platinum,Entertainment,F,299017.0
10390,Delhi,2013-11-15,Gold,Entertainment,M,179275.0
10391,Greater Mumbai,2015-04-24,Signature,Fuel,F,22345.0
10392,Bengaluru,2014-07-05,Platinum,Entertainment,F,18679.0
10393,Delhi,2013-10-24,Signature,Bills,F,4042.0
10394,Bengaluru,2014-12-09,Platinum,Food,F,193703.0
10395,Delhi,2014-02-26,Gold,Bills,F,256198.0
10396,Delhi,2015-02-28,Silver,Fuel,M,243557.0
10397,Greater Mumbai,2014-07-20,Signature,Grocery,F,24830.0
10398,Ahmedabad,2015-04-15,Gold,Grocery,F,259140.0
10399,Bengaluru,2015-02-04,Gold,Bills,M,24938.0
10400,Greater Mumbai,2014-06-28,Signature,Fuel,M,65702.0
10401,Ahmedabad,2015-03-11,Platinum,Fuel,M,32398.0
10402,Delhi,2014-10-20,Signature,Fuel,F,262864.0
10403,Ahmedabad,2014-11-17,Silver,Grocery,F,235932.0
10404,Greater Mumbai,2014-06-01,Gold,Bills,M,15617.0
10405,Bengaluru,2013-12-13,Gold,Bills,M,282874.0
10406,Bengaluru,2014-08-07,Gold,Bills,M,162249.0
10407,Greater Mumbai,2014-11-04,Signature,Bills,F,243710.0
10408,Delhi,2014-08-27,Silver,Food,F,20163.0
10409,Delhi,2015-01-12,Silver,Fuel,F,157665.0
10410,Ahmedabad,2014-01-02,Signature,Food,M,218880.0
10411,Ahmedabad,2015-03-23,Signature,Grocery,F,63295.0
10412,Bengaluru,2014-03-04,Silver,Entertainment,M,230662.0
10413,Greater Mumbai,2015-05-26,Platinum,Food,M,293134.0
10414,Greater Mumbai,2015-03-07,Silver,Food,M,138176.0
10415,Ahmedabad,2014-08-03,Signature,Entertainment,F,137717.0
10416,Bengaluru,2014-11-21,Silver,Bills,M,260501.0
10417,Delhi,2015-02-09,Signature,Food,M,2527.0
10418,Ahmedabad,2014-12-06,Signature,Entertainment,M,163532.0
10419,Delhi,2013-12-19,Silver,Entertainment,F,158542.0
10420,Greater Mumbai,2015-03-19,Silver,Grocery,M,186731.0
10421,Greater Mumbai,2014-05-13,Gold,Fuel,F,153563.0
10422,Ahmedabad,2014-03-24,Silver,Food,M,101599.0
10423,Ahmedabad,2015-02-04,Platinum,Entertainment,F,101078.0
10424,Ahmedabad,2014-03-05,Gold,Entertainment,M,245812.0
10425,Greater Mumbai,2014-07-30,Gold,Fuel,M,257089.0
10426,Ahmedabad,2014-02-17,Platinum,Grocery,M,281562.0
10427,Ahmedabad,2015-01-24,Silver,Bills,M,296559.0
10428,Delhi,2015-01-08,Silver,Bills,M,299981.0
10429,Bengaluru,2014-12-08,Silver,Bills,F,15036.0
10430,Delhi,2014-12-10,Gold,Bills,M,134177.0
10431,Greater Mumbai,2014-05-26,Silver,Entertainment,F,187446.0
10432,Greater Mumbai,2015-01-30,Silver,Bills,M,282198.0
10433,Bengaluru,2013-11-01,Signature,Food,M,248338.0
10434,Bengaluru,2014-04-05,Platinum,Food,F,110019.0
10435,Ahmedabad,2014-01-07,Signature,Entertainment,M,274791.0
10436,Delhi,2014-11-22,Silver,Food,F,215684.0
10437,Greater Mumbai,2014-10-29,Gold,Grocery,M,103457.0
10438,Bengaluru,2014-03-25,Signature,Bills,F,195518.0
10439,Delhi,2014-08-28,Signature,Grocery,M,101893.0
10440,Bengaluru,2014-11-09,Platinum,Grocery,F,186151.0
10441,Bengaluru,2014-06-19,Silver,Food,F,274869.0
10442,Delhi,2014-08-30,Platinum,Grocery,F,214240.0
10443,Ahmedabad,2014-08-20,Gold,Grocery,M,184704.0
10444,Ahmedabad,2014-09-03,Platinum,Entertainment,M,154367.0
10445,Delhi,2014-10-15,Gold,Food,F,152497.0
10446,Delhi,2014-08-01,Silver,Bills,M,4967.0
10447,Bengaluru,2014-07-26,Platinum,Food,M,289702.0
10448,Greater Mumbai,2015-01-25,Signature,Food,M,29369.0
10449,Greater Mumbai,2013-12-09,Signature,Grocery,M,297068.0
10450,Ahmedabad,2015-02-06,Silver,Entertainment,F,50505.0
10451,Delhi,2014-08-25,Silver,Fuel,M,98523.0
10452,Greater Mumbai,2014-11-14,Gold,Fuel,M,140801.0
10453,Ahmedabad,2014-02-27,Silver,Food,F,295658.0
10454,Ahmedabad,2014-08-22,Silver,Food,M,259835.0
10455,Greater Mumbai,2013-11-10,Silver,Entertainment,F,199538.0
10456,Delhi,2014-04-07,Gold,Entertainment,F,121178.0
10457,Greater Mumbai,2015-01-15,Silver,Food,F,9151.0
10458,Delhi,2013-10-22,Signature,Entertainment,M,90584.0
10459,Bengaluru,2015-04-04,Gold,Grocery,M,198978.0
10460,Delhi,2015-03-10,Gold,Grocery,F,28909.0
10461,Greater Mumbai,2014-01-04,Silver,Grocery,F,197675.0
10462,Greater Mumbai,2014-03-27,Signature,Bills,F,191763.0
10463,Bengaluru,2014-06-24,Platinum,Entertainment,M,151456.0
10464,Greater Mumbai,2014-09-18,Signature,Bills,F,141169.0
10465,Greater Mumbai,2013-12-06,Signature,Entertainment,M,280141.0
10466,Ahmedabad,2014-08-26,Signature,Bills,F,110074.0
10467,Bengaluru,2014-11-05,Signature,Grocery,M,270299.0
10468,Greater Mumbai,2014-05-31,Platinum,Food,M,206335.0
10469,Bengaluru,2014-09-20,Silver,Bills,M,220659.0
10470,Greater Mumbai,2015-03-28,Signature,Food,F,165677.0
10471,Ahmedabad,2014-11-05,Silver,Bills,F,189960.0
10472,Bengaluru,2015-04-25,Silver,Grocery,M,175555.0
10473,Delhi,2014-01-30,Gold,Bills,M,34299.0
10474,Ahmedabad,2013-11-21,Signature,Entertainment,F,55649.0
10475,Greater Mumbai,2013-11-21,Gold,Entertainment,M,150557.0
10476,Greater Mumbai,2013-10-31,Silver,Entertainment,M,285663.0
10477,Greater Mumbai,2014-10-02,Gold,Grocery,F,206746.0
10478,Ahmedabad,2015-04-04,Gold,Food,M,61115.0
10479,Ahmedabad,2015-02-04,Gold,Entertainment,F,217634.0
10480,Bengaluru,2014-02-26,Platinum,Fuel,M,148897.0
10481,Greater Mumbai,2013-11-12,Signature,Food,M,247905.0
10482,Ahmedabad,2014-08-05,Gold,Bills,F,110644.0
10483,Greater Mumbai,2014-07-15,Silver,Grocery,F,74532.0
10484,Greater Mumbai,2015-03-29,Gold,Bills,M,46321.0
10485,Bengaluru,2014-06-30,Silver,Bills,F,63508.0
10486,Bengaluru,2014-05-14,Silver,Grocery,F,225024.0
10487,Delhi,2014-01-12,Signature,Bills,F,90111.0
10488,Greater Mumbai,2013-11-01,Silver,Bills,M,274289.0
10489,Greater Mumbai,2014-05-15,Gold,Food,F,224963.0
10490,Delhi,2014-03-10,Gold,Food,M,6865.0
10491,Greater Mumbai,2014-08-10,Silver,Grocery,F,209121.0
10492,Delhi,2014-06-05,Platinum,Grocery,M,139814.0
10493,Bengaluru,2014-01-25,Platinum,Bills,F,102273.0
10494,Ahmedabad,2015-05-04,Signature,Entertainment,M,16139.0
10495,Delhi,2015-03-29,Gold,Grocery,M,73972.0
10496,Delhi,2013-12-23,Platinum,Entertainment,F,41211.0
10497,Delhi,2014-01-26,Signature,Food,F,276659.0
10498,Delhi,2014-06-04,Signature,Fuel,F,1618.0
10499,Bengaluru,2015-01-28,Platinum,Bills,F,195804.0
10500,Greater Mumbai,2015-04-22,Signature,Entertainment,F,114234.0
10501,Ahmedabad,2013-10-26,Signature,Fuel,M,223931.0
10502,Ahmedabad,2013-12-22,Silver,Bills,F,242799.0
10503,Ahmedabad,2014-09-01,Signature,Bills,F,34402.0
10504,Greater Mumbai,2014-08-08,Gold,Fuel,M,268142.0
10505,Greater Mumbai,2014-09-17,Platinum,Grocery,M,27442.0
10506,Greater Mumbai,2015-03-31,Silver,Fuel,F,180330.0
10507,Delhi,2015-02-15,Gold,Food,F,225742.0
10508,Ahmedabad,2015-03-13,Silver,Entertainment,F,167820.0
10509,Ahmedabad,2015-05-11,Signature,Entertainment,F,139607.0
10510,Ahmedabad,2014-09-06,Platinum,Grocery,M,102369.0
10511,Greater Mumbai,2014-06-14,Signature,Food,M,193781.0
10512,Greater Mumbai,2015-05-20,Platinum,Grocery,F,115842.0
10513,Delhi,2015-03-08,Silver,Grocery,F,252184.0
10514,Delhi,2014-08-31,Signature,Grocery,M,112907.0
10515,Bengaluru,2014-06-17,Platinum,Entertainment,F,196241.0
10516,Ahmedabad,2014-07-08,Signature,Entertainment,M,181864.0
10517,Greater Mumbai,2014-07-06,Signature,Food,F,51296.0
10518,Delhi,2013-11-10,Silver,Grocery,F,71373.0
10519,Greater Mumbai,2013-10-16,Silver,Fuel,M,230642.0
10520,Greater Mumbai,2015-02-16,Silver,Grocery,M,201207.0
10521,Ahmedabad,2014-08-21,Platinum,Food,F,226602.0
10522,Delhi,2014-03-21,Platinum,Entertainment,M,102971.0
10523,Greater Mumbai,2014-11-19,Signature,Bills,F,239092.0
10524,Greater Mumbai,2013-11-30,Signature,Bills,F,66497.0
10525,Greater Mumbai,2013-12-12,Silver,Grocery,M,108389.0
10526,Bengaluru,2013-12-29,Gold,Food,M,122432.0
10527,Ahmedabad,2015-05-04,Platinum,Grocery,M,35748.0
10528,Greater Mumbai,2014-04-18,Platinum,Entertainment,M,281005.0
10529,Ahmedabad,2014-09-01,Gold,Grocery,M,62856.0
10530,Bengaluru,2015-02-19,Silver,Grocery,F,110338.0
10531,Bengaluru,2014-04-06,Platinum,Fuel,M,146753.0
10532,Bengaluru,2013-11-30,Signature,Fuel,F,12594.0
10533,Bengaluru,2014-09-17,Platinum,Food,F,156150.0
10534,Greater Mumbai,2014-06-09,Silver,Grocery,M,169411.0
10535,Greater Mumbai,2014-10-04,Gold,Entertainment,F,140599.0
10536,Greater Mumbai,2014-09-07,Silver,Entertainment,F,258960.0
10537,Greater Mumbai,2014-06-07,Gold,Grocery,F,109239.0
10538,Delhi,2014-09-24,Gold,Fuel,F,128365.0
10539,Greater Mumbai,2014-11-16,Gold,Entertainment,F,96505.0
10540,Ahmedabad,2015-02-22,Silver,Fuel,M,118233.0
10541,Greater Mumbai,2014-03-09,Platinum,Fuel,F,269198.0
10542,Delhi,2014-07-17,Signature,Bills,M,60529.0
10543,Bengaluru,2014-10-08,Signature,Entertainment,M,104521.0
10544,Bengaluru,2014-11-10,Gold,Food,M,9055.0
10545,Greater Mumbai,2014-05-11,Silver,Bills,F,21018.0
10546,Delhi,2013-12-08,Silver,Grocery,F,25623.0
10547,Bengaluru,2015-01-29,Gold,Grocery,M,295939.0
10548,Greater Mumbai,2014-08-05,Gold,Fuel,M,288296.0
10549,Greater Mumbai,2014-03-14,Gold,Bills,F,284757.0
10550,Bengaluru,2014-11-25,Gold,Fuel,F,133110.0
10551,Bengaluru,2014-11-02,Platinum,Fuel,F,195112.0
10552,Greater Mumbai,2014-06-09,Platinum,Food,M,23169.0
10553,Greater Mumbai,2014-07-15,Platinum,Bills,F,261933.0
10554,Ahmedabad,2014-08-02,Gold,Grocery,M,177054.0
10555,Ahmedabad,2013-11-19,Platinum,Food,F,142069.0
10556,Delhi,2014-06-17,Silver,Entertainment,M,283974.0
10557,Bengaluru,2015-04-22,Gold,Food,F,46115.0
10558,Delhi,2014-02-20,Platinum,Fuel,F,191946.0
10559,Bengaluru,2014-02-26,Signature,Entertainment,M,145964.0
10560,Ahmedabad,2015-04-10,Silver,Fuel,M,272331.0
10561,Ahmedabad,2014-10-29,Signature,Food,F,33931.0
10562,Greater Mumbai,2013-11-26,Signature,Fuel,F,78784.0
10563,Delhi,2015-02-18,Platinum,Bills,M,13706.0
10564,Bengaluru,2014-12-14,Signature,Grocery,F,107300.0
10565,Greater Mumbai,2013-12-07,Gold,Entertainment,M,56258.0
10566,Ahmedabad,2014-10-11,Gold,Food,F,123759.0
10567,Ahmedabad,2014-09-30,Gold,Food,F,168609.0
10568,Ahmedabad,2015-03-17,Silver,Grocery,F,166579.0
10569,Delhi,2014-03-24,Silver,Food,F,106267.0
10570,Greater Mumbai,2013-10-19,Signature,Grocery,F,270228.0
10571,Ahmedabad,2014-10-08,Silver,Fuel,F,129585.0
10572,Delhi,2014-11-10,Signature,Food,F,277149.0
10573,Greater Mumbai,2013-11-02,Silver,Entertainment,F,61674.0
10574,Bengaluru,2014-06-30,Signature,Bills,F,240455.0
10575,Delhi,2015-03-16,Silver,Grocery,M,204389.0
10576,Ahmedabad,2015-03-09,Gold,Fuel,F,237631.0
10577,Greater Mumbai,2013-10-29,Signature,Fuel,F,154002.0
10578,Bengaluru,2014-07-26,Silver,Entertainment,F,40301.0
10579,Ahmedabad,2014-06-02,Gold,Grocery,F,266366.0
10580,Greater Mumbai,2014-12-06,Platinum,Bills,F,294693.0
10581,Bengaluru,2014-03-15,Gold,Entertainment,M,167524.0
10582,Ahmedabad,2014-12-21,Gold,Entertainment,M,186506.0
10583,Bengaluru,2015-03-17,Platinum,Grocery,F,195816.0
10584,Bengaluru,2014-11-15,Platinum,Grocery,F,177096.0
10585,Ahmedabad,2015-03-12,Signature,Food,F,88919.0
10586,Greater Mumbai,2015-03-11,Signature,Bills,M,11537.0
10587,Greater Mumbai,2015-02-08,Platinum,Grocery,M,88408.0
10588,Delhi,2014-12-04,Signature,Grocery,M,85228.0
10589,Greater Mumbai,2014-07-13,Platinum,Entertainment,M,33494.0
10590,Greater Mumbai,2014-06-07,Gold,Grocery,F,87298.0
10591,Greater Mumbai,2015-01-07,Platinum,Bills,F,267154.0
10592,Delhi,2015-03-29,Platinum,Fuel,F,230718.0
10593,Greater Mumbai,2014-12-04,Signature,Food,M,280528.0
10594,Ahmedabad,2015-01-27,Signature,Food,F,227147.0
10595,Ahmedabad,2014-03-17,Silver,Fuel,M,229919.0
10596,Bengaluru,2014-09-14,Signature,Entertainment,F,227819.0
10597,Ahmedabad,2014-01-08,Silver,Fuel,F,144708.0
10598,Bengaluru,2014-09-25,Gold,Grocery,F,151192.0
10599,Greater Mumbai,2013-10-30,Silver,Grocery,M,2611.0
10600,Greater Mumbai,2014-09-12,Signature,Food,F,263479.0
10601,Delhi,2015-02-10,Silver,Fuel,F,175964.0
10602,Greater Mumbai,2014-09-28,Silver,Entertainment,M,150439.0
10603,Delhi,2015-02-11,Gold,Food,F,247970.0
10604,Ahmedabad,2014-10-29,Signature,Food,M,124485.0
10605,Delhi,2015-03-29,Silver,Fuel,F,269290.0
10606,Delhi,2014-09-25,Platinum,Fuel,F,110163.0
10607,Bengaluru,2014-10-11,Gold,Food,M,293763.0
10608,Delhi,2014-07-14,Gold,Fuel,M,186697.0
10609,Greater Mumbai,2013-10-16,Gold,Fuel,M,103294.0
10610,Delhi,2015-02-06,Signature,Bills,M,290277.0
10611,Greater Mumbai,2013-11-25,Signature,Grocery,M,237217.0
10612,Delhi,2014-08-17,Gold,Fuel,F,290067.0
10613,Bengaluru,2014-08-23,Silver,Food,F,149939.0
10614,Bengaluru,2015-01-18,Signature,Bills,F,55218.0
10615,Delhi,2014-07-21,Gold,Entertainment,F,196777.0
10616,Bengaluru,2015-01-16,Gold,Fuel,F,277168.0
10617,Bengaluru,2014-01-24,Signature,Grocery,M,204753.0
10618,Greater Mumbai,2013-12-17,Gold,Grocery,M,205350.0
10619,Bengaluru,2013-12-21,Platinum,Grocery,F,184552.0
10620,Bengaluru,2014-01-06,Signature,Food,F,64351.0
10621,Greater Mumbai,2014-07-13,Signature,Fuel,M,218496.0
10622,Ahmedabad,2015-02-12,Silver,Bills,F,292319.0
10623,Greater Mumbai,2013-12-03,Silver,Bills,M,158705.0
10624,Delhi,2014-05-02,Silver,Bills,F,135331.0
10625,Greater Mumbai,2014-08-01,Platinum,Entertainment,F,289260.0
10626,Ahmedabad,2015-01-26,Platinum,Fuel,M,284877.0
10627,Bengaluru,2014-01-31,Signature,Fuel,M,184605.0
10628,Delhi,2014-05-31,Silver,Food,M,36790.0
10629,Delhi,2014-03-05,Signature,Food,M,35301.0
10630,Bengaluru,2015-02-26,Platinum,Bills,M,156150.0
10631,Greater Mumbai,2013-12-15,Silver,Grocery,F,37757.0
10632,Bengaluru,2015-02-27,Gold,Food,F,16818.0
10633,Delhi,2013-12-04,Gold,Food,M,147521.0
10634,Greater Mumbai,2014-01-24,Signature,Bills,M,86818.0
